timestamp,minute_of_day,pv_power_kw,battery_soc_kwh,battery_soc_pct,battery_charge_kw,battery_discharge_kw,pv_to_load_kw,pv_to_battery_kw,pv_wasted_kw,grid_to_load_kw,bedroom_kw,hall_kw,kitchen_kw,washing_machine_kw,motor_pump_kw,geyser_kw,bedroom_source,hall_source,kitchen_source,washing_machine_source,motor_pump_source,geyser_source
2025-12-06 00:28:00,28,0.0,0.954,47.7,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:29:00,29,0.0,0.953,47.6,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:30:00,30,0.0,0.951,47.6,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:31:00,31,0.0,0.949,47.5,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:32:00,32,0.0,0.948,47.4,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:33:00,33,0.0,0.946,47.3,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:34:00,34,0.0,0.945,47.2,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:35:00,35,0.0,0.943,47.2,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:36:00,36,0.0,0.942,47.1,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:37:00,37,0.0,0.94,47.0,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:38:00,38,0.0,0.938,46.9,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:39:00,39,0.0,0.937,46.8,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:40:00,40,0.0,0.935,46.8,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:41:00,41,0.0,0.934,46.7,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:42:00,42,0.0,0.932,46.6,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:43:00,43,0.0,0.931,46.5,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:44:00,44,0.0,0.929,46.4,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:45:00,45,0.0,0.927,46.4,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:46:00,46,0.0,0.926,46.3,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:47:00,47,0.0,0.924,46.2,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:48:00,48,0.0,0.923,46.1,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:49:00,49,0.0,0.921,46.1,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:50:00,50,0.0,0.919,46.0,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:51:00,51,0.0,0.918,45.9,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:52:00,52,0.0,0.916,45.8,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:53:00,53,0.0,0.915,45.7,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:54:00,54,0.0,0.913,45.7,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:55:00,55,0.0,0.912,45.6,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:56:00,56,0.0,0.91,45.5,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:57:00,57,0.0,0.908,45.4,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:58:00,58,0.0,0.907,45.3,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 00:59:00,59,0.0,0.905,45.3,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:00:00,60,0.0,0.904,45.2,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:01:00,61,0.0,0.902,45.1,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:02:00,62,0.0,0.901,45.0,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:03:00,63,0.0,0.899,44.9,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:04:00,64,0.0,0.897,44.9,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:05:00,65,0.0,0.896,44.8,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:06:00,66,0.0,0.894,44.7,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:07:00,67,0.0,0.893,44.6,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:08:00,68,0.0,0.891,44.6,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:09:00,69,0.0,0.889,44.5,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:10:00,70,0.0,0.888,44.4,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:11:00,71,0.0,0.886,44.3,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:12:00,72,0.0,0.885,44.2,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:13:00,73,0.0,0.883,44.2,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:14:00,74,0.0,0.882,44.1,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:15:00,75,0.0,0.88,44.0,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:16:00,76,0.0,0.878,43.9,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:17:00,77,0.0,0.877,43.8,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:18:00,78,0.0,0.875,43.8,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:19:00,79,0.0,0.874,43.7,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:20:00,80,0.0,0.872,43.6,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:21:00,81,0.0,0.871,43.5,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:22:00,82,0.0,0.869,43.4,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:23:00,83,0.0,0.867,43.4,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:24:00,84,0.0,0.866,43.3,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:25:00,85,0.0,0.864,43.2,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:26:00,86,0.0,0.863,43.1,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:27:00,87,0.0,0.861,43.1,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:28:00,88,0.0,0.859,43.0,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:29:00,89,0.0,0.858,42.9,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:30:00,90,0.0,0.856,42.8,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:31:00,91,0.0,0.855,42.7,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:32:00,92,0.0,0.853,42.7,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:33:00,93,0.0,0.852,42.6,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:34:00,94,0.0,0.85,42.5,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:35:00,95,0.0,0.848,42.4,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:36:00,96,0.0,0.847,42.3,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:37:00,97,0.0,0.845,42.3,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:38:00,98,0.0,0.844,42.2,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:39:00,99,0.0,0.842,42.1,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:40:00,100,0.0,0.841,42.0,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:41:00,101,0.0,0.839,41.9,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:42:00,102,0.0,0.837,41.9,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:43:00,103,0.0,0.836,41.8,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:44:00,104,0.0,0.834,41.7,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:45:00,105,0.0,0.833,41.6,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:46:00,106,0.0,0.831,41.6,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:47:00,107,0.0,0.829,41.5,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:48:00,108,0.0,0.828,41.4,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:49:00,109,0.0,0.826,41.3,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:50:00,110,0.0,0.825,41.2,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:51:00,111,0.0,0.823,41.2,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:52:00,112,0.0,0.822,41.1,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:53:00,113,0.0,0.82,41.0,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:54:00,114,0.0,0.818,40.9,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:55:00,115,0.0,0.817,40.8,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:56:00,116,0.0,0.815,40.8,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:57:00,117,0.0,0.814,40.7,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:58:00,118,0.0,0.812,40.6,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 01:59:00,119,0.0,0.811,40.5,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 02:00:00,120,0.0,0.809,40.4,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 02:01:00,121,0.0,0.807,40.4,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 02:02:00,122,0.0,0.806,40.3,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 02:03:00,123,0.0,0.804,40.2,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 02:04:00,124,0.0,0.803,40.1,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 02:05:00,125,0.0,0.801,40.1,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 02:06:00,126,0.0,0.799,40.0,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,SOLAR,SOLAR,SOLAR,GRID,GRID,GRID
2025-12-06 02:07:00,127,0.0,0.799,40.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-06 02:08:00,128,0.0,0.799,40.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
